time,distance,kf[0].R,kf_distance[0],tune_q[0],,
330.613,11.03300095,6.04E-05,11.04242802,1.00E-08,,
330.614,11.03300095,6.04E-05,11.04230785,1.00E-08,,
330.615,11.03300095,6.04E-05,11.04218864,1.00E-08,,
330.616,11.03300095,6.04E-05,11.04207134,1.00E-08,,
330.617,11.03300095,6.04E-05,11.04195499,1.00E-08,,
330.618,11.03300095,6.04E-05,11.04184055,1.00E-08,,
330.619,11.03300095,6.04E-05,11.04172707,1.00E-08,,
330.62,11.03300095,6.04E-05,11.04161549,1.00E-08,,
330.621,11.03300095,6.04E-05,11.04150581,1.00E-08,,
330.622,11.03300095,6.04E-05,11.04139709,1.00E-08,,
330.623,11.03300095,6.04E-05,11.04128933,1.00E-08,,
330.624,11.03300095,6.04E-05,11.04118347,1.00E-08,,
330.625,11.03300095,6.04E-05,11.04107857,1.00E-08,,
330.626,11.03300095,6.04E-05,11.04097557,1.00E-08,,
330.627,11.03300095,6.04E-05,11.04087353,1.00E-08,,
330.628,11.05000019,6.04E-05,11.04098988,1.00E-08,,
330.629,11.05000019,6.04E-05,11.04110527,1.00E-08,,
330.63,11.05000019,6.04E-05,11.04121876,1.00E-08,,
330.631,11.05000019,6.04E-05,11.04133129,1.00E-08,,
330.632,11.05000019,6.04E-05,11.04144192,1.00E-08,,
330.633,11.05000019,6.04E-05,11.04155159,1.00E-08,,
330.634,11.05000019,6.04E-05,11.04165936,1.00E-08,,
330.635,11.05000019,6.04E-05,11.04176617,1.00E-08,,
330.636,11.05000019,6.04E-05,11.04187107,1.00E-08,,
330.637,11.05000019,6.04E-05,11.04197502,1.00E-08,,
330.638,11.05000019,6.04E-05,11.04207802,1.00E-08,,
330.639,11.05000019,6.04E-05,11.04217911,1.00E-08,,
330.64,11.05000019,6.04E-05,11.04227924,1.00E-08,,
330.641,11.05000019,6.04E-05,11.04237843,1.00E-08,,
330.642,11.05000019,6.04E-05,11.0424757,1.00E-08,,
330.643,11.05000019,6.04E-05,11.04257202,1.00E-08,,
330.644,11.05000019,6.04E-05,11.04266739,1.00E-08,,
330.645,11.05000019,6.04E-05,11.04276085,1.00E-08,,
330.646,11.05000019,6.04E-05,11.04285336,1.00E-08,,
330.647,11.05000019,6.04E-05,11.04294491,1.00E-08,,
330.648,11.05000019,6.04E-05,11.04303551,1.00E-08,,
330.649,11.05000019,6.04E-05,11.0431242,1.00E-08,,
330.65,11.05000019,6.04E-05,11.04321194,1.00E-08,,
330.651,11.05000019,6.04E-05,11.04329872,1.00E-08,,
330.652,11.05000019,6.04E-05,11.04338455,1.00E-08,,
330.653,11.05000019,6.04E-05,11.04346943,1.00E-08,,
330.654,11.05000019,6.04E-05,11.04355335,1.00E-08,,
330.655,11.05000019,6.04E-05,11.04363537,1.00E-08,,
330.656,11.05000019,6.04E-05,11.04371643,1.00E-08,,
330.657,11.05000019,6.04E-05,11.04379654,1.00E-08,,
330.658,11.05000019,6.04E-05,11.04387569,1.00E-08,,
330.659,11.05000019,6.04E-05,11.0439539,1.00E-08,,
330.66,11.05000019,6.04E-05,11.04403114,1.00E-08,,
330.661,11.05000019,6.04E-05,11.04410744,1.00E-08,,
330.662,11.05000019,6.04E-05,11.04418278,1.00E-08,,
330.663,11.05000019,6.04E-05,11.04425716,1.00E-08,,
330.664,11.05000019,6.04E-05,11.0443306,1.00E-08,,
330.665,11.05000019,6.04E-05,11.04440308,1.00E-08,,
330.666,11.05000019,6.04E-05,11.0444746,1.00E-08,,
330.667,11.05000019,6.04E-05,11.04454517,1.00E-08,,
330.668,11.05000019,6.04E-05,11.04461479,1.00E-08,,
330.669,11.05000019,6.04E-05,11.04468346,1.00E-08,,
330.67,11.05000019,6.04E-05,11.04475117,1.00E-08,,
330.671,11.05000019,6.04E-05,11.04481792,1.00E-08,,
330.672,11.05000019,6.04E-05,11.04488373,1.00E-08,,
330.673,11.05000019,6.04E-05,11.04494953,1.00E-08,,
330.674,11.05000019,6.04E-05,11.04501438,1.00E-08,,
330.675,11.05000019,6.04E-05,11.04507828,1.00E-08,,
330.676,11.05000019,6.04E-05,11.04514122,1.00E-08,,
330.677,11.05000019,6.04E-05,11.04520321,1.00E-08,,
330.678,11.05000019,6.04E-05,11.04526424,1.00E-08,,
330.679,11.05000019,6.04E-05,11.04532433,1.00E-08,,
330.68,11.05000019,6.04E-05,11.04538441,1.00E-08,,
330.681,11.05000019,6.04E-05,11.04544353,1.00E-08,,
330.682,11.05000019,6.04E-05,11.04550171,1.00E-08,,
330.683,11.05000019,6.04E-05,11.04555893,1.00E-08,,
330.684,11.05000019,6.04E-05,11.04561615,1.00E-08,,
330.685,11.05000019,6.04E-05,11.04567242,1.00E-08,,
330.686,11.05000019,6.04E-05,11.04572773,1.00E-08,,
330.687,11.05000019,6.04E-05,11.04578209,1.00E-08,,
330.688,11.05000019,6.04E-05,11.04583645,1.00E-08,,
330.689,11.05000019,6.04E-05,11.04588985,1.00E-08,,
330.69,11.05000019,6.04E-05,11.04594231,1.00E-08,,
330.691,11.05000019,6.04E-05,11.0459938,1.00E-08,,
330.692,11.05000019,6.04E-05,11.0460453,1.00E-08,,
330.693,11.05000019,6.04E-05,11.04609585,1.00E-08,,
330.694,11.05000019,6.04E-05,11.04614544,1.00E-08,,
330.695,11.05000019,6.04E-05,11.04619503,1.00E-08,,
330.696,11.05000019,6.04E-05,11.04624367,1.00E-08,,
330.697,11.05000019,6.04E-05,11.04629135,1.00E-08,,
330.698,11.05000019,6.04E-05,11.04633904,1.00E-08,,
330.699,11.05000019,6.04E-05,11.04638577,1.00E-08,,
330.7,11.05000019,6.04E-05,11.04643154,1.00E-08,,
330.701,11.05000019,6.04E-05,11.04647732,1.00E-08,,
330.702,11.05000019,6.04E-05,11.04652214,1.00E-08,,
330.703,11.05000019,6.04E-05,11.04656696,1.00E-08,,
330.704,11.05000019,6.04E-05,11.04661083,1.00E-08,,
330.705,11.05000019,6.04E-05,11.04665375,1.00E-08,,
330.706,11.05000019,6.04E-05,11.04669666,1.00E-08,,
330.707,11.05000019,6.04E-05,11.04673862,1.00E-08,,
330.708,11.05000019,6.04E-05,11.04678059,1.00E-08,,
330.709,11.05000019,6.04E-05,11.04682159,1.00E-08,,
330.71,11.05000019,6.04E-05,11.0468626,1.00E-08,,
330.711,11.05000019,6.04E-05,11.04690266,1.00E-08,,
330.712,11.05000019,6.04E-05,11.04694271,1.00E-08,,
330.713,11.05000019,6.04E-05,11.04698181,1.00E-08,,
330.714,11.05000019,6.04E-05,11.04701996,1.00E-08,,
330.715,11.05000019,6.04E-05,11.04705811,1.00E-08,,
330.716,11.05000019,6.04E-05,11.0470953,1.00E-08,,
330.717,11.05000019,6.04E-05,11.04713249,1.00E-08,,
330.718,11.05000019,6.04E-05,11.04716873,1.00E-08,,
330.719,11.05000019,6.04E-05,11.04720497,1.00E-08,,
330.72,11.05000019,6.04E-05,11.04724026,1.00E-08,,
330.721,11.05000019,6.04E-05,11.04727554,1.00E-08,,
330.722,11.05000019,6.04E-05,11.04731083,1.00E-08,,
330.723,11.05000019,6.04E-05,11.04734516,1.00E-08,,
330.724,11.05000019,6.04E-05,11.04737949,1.00E-08,,
330.725,11.05000019,6.04E-05,11.04741287,1.00E-08,,
330.726,11.05000019,6.04E-05,11.04744625,1.00E-08,,
330.727,11.05000019,6.04E-05,11.04747868,1.00E-08,,
330.728,11.05000019,6.04E-05,11.0475111,1.00E-08,,
330.729,11.05000019,6.04E-05,11.04754257,1.00E-08,,
330.73,11.05000019,6.04E-05,11.04757404,1.00E-08,,
330.731,11.05000019,6.04E-05,11.04760551,1.00E-08,,
330.732,11.05000019,6.04E-05,11.04763603,1.00E-08,,
330.733,11.05000019,6.04E-05,11.04766655,1.00E-08,,
330.734,11.05000019,6.04E-05,11.04769611,1.00E-08,,
330.735,11.05000019,6.04E-05,11.04772568,1.00E-08,,
330.736,11.05000019,6.04E-05,11.04775429,1.00E-08,,
330.737,11.05000019,6.04E-05,11.0477829,1.00E-08,,
330.738,11.05000019,6.04E-05,11.04781151,1.00E-08,,
330.739,11.05000019,6.04E-05,11.04783916,1.00E-08,,
330.74,11.05000019,6.04E-05,11.04786682,1.00E-08,,
330.741,11.05000019,6.04E-05,11.04789448,1.00E-08,,
330.742,11.05000019,6.04E-05,11.04792118,1.00E-08,,
330.743,11.05000019,6.04E-05,11.04794788,1.00E-08,,
330.744,11.05000019,6.04E-05,11.04797459,1.00E-08,,
330.745,11.05000019,6.04E-05,11.04800034,1.00E-08,,
330.746,11.05000019,6.04E-05,11.04802608,1.00E-08,,
330.747,11.05000019,6.04E-05,11.04805088,1.00E-08,,
330.748,11.03300095,6.04E-05,11.04785824,1.00E-08,,
330.749,11.03300095,6.04E-05,11.04766846,1.00E-08,,
330.75,11.03300095,6.04E-05,11.04748058,1.00E-08,,
330.751,11.03300095,6.04E-05,11.04729557,1.00E-08,,
330.752,11.03300095,6.04E-05,11.04711246,1.00E-08,,
330.753,11.03300095,6.04E-05,11.04693222,1.00E-08,,
330.754,11.03300095,6.04E-05,11.04675388,1.00E-08,,
330.755,11.03300095,6.04E-05,11.04657841,1.00E-08,,
330.756,11.03300095,6.04E-05,11.04640484,1.00E-08,,
330.757,11.03300095,6.04E-05,11.04623318,1.00E-08,,
330.758,11.03300095,6.04E-05,11.04606438,1.00E-08,,
330.759,11.03300095,6.04E-05,11.04589748,1.00E-08,,
330.76,11.03300095,6.04E-05,11.0457325,1.00E-08,,
330.761,11.03300095,6.04E-05,11.04556942,1.00E-08,,
330.762,11.03300095,6.04E-05,11.0454092,1.00E-08,,
330.763,11.03300095,6.04E-05,11.04525089,1.00E-08,,
330.764,11.03300095,6.04E-05,11.04509449,1.00E-08,,
330.765,11.03300095,6.04E-05,11.04493999,1.00E-08,,
330.766,11.03300095,6.04E-05,11.04478741,1.00E-08,,
330.767,11.03300095,6.04E-05,11.04463673,1.00E-08,,
330.768,11.03300095,6.04E-05,11.04448795,1.00E-08,,
330.769,11.03300095,6.04E-05,11.04434109,1.00E-08,,
330.77,11.03300095,6.04E-05,11.04419613,1.00E-08,,
330.771,11.03300095,6.04E-05,11.04405308,1.00E-08,,
330.772,11.03300095,6.04E-05,11.04391193,1.00E-08,,
330.773,11.03300095,6.04E-05,11.0437727,1.00E-08,,
330.774,11.03300095,6.04E-05,11.04363537,1.00E-08,,
330.775,11.03300095,6.04E-05,11.04349899,1.00E-08,,
330.776,11.03300095,6.04E-05,11.04336452,1.00E-08,,
330.777,11.03300095,6.04E-05,11.04323196,1.00E-08,,
330.778,11.03300095,6.04E-05,11.04310131,1.00E-08,,
330.779,11.03300095,6.04E-05,11.04297256,1.00E-08,,
330.78,11.03300095,6.04E-05,11.04284477,1.00E-08,,
330.781,11.03300095,6.04E-05,11.04271889,1.00E-08,,
330.782,11.03300095,6.04E-05,11.04259491,1.00E-08,,
330.783,11.03300095,6.04E-05,11.04247189,1.00E-08,,
330.784,11.03300095,6.04E-05,11.04235077,1.00E-08,,
330.785,11.03300095,6.04E-05,11.04223156,1.00E-08,,
330.786,11.03300095,6.04E-05,11.0421133,1.00E-08,,
330.787,11.03300095,6.04E-05,11.04199696,1.00E-08,,
330.788,11.03300095,6.04E-05,11.04188156,1.00E-08,,
330.789,11.03300095,6.04E-05,11.04176807,1.00E-08,,
330.79,11.03300095,6.04E-05,11.04165554,1.00E-08,,
330.791,11.03300095,6.04E-05,11.04154491,1.00E-08,,
330.792,11.03300095,6.04E-05,11.04143524,1.00E-08,,
330.793,11.03300095,6.04E-05,11.04132748,1.00E-08,,
330.794,11.03300095,6.04E-05,11.04122066,1.00E-08,,
330.795,11.03300095,6.04E-05,11.04111576,1.00E-08,,
330.796,11.03300095,6.04E-05,11.04101181,1.00E-08,,
330.797,11.03300095,6.04E-05,11.04090977,1.00E-08,,
330.798,11.03300095,6.04E-05,11.04080868,1.00E-08,,
330.799,11.03300095,6.04E-05,11.04070854,1.00E-08,,
330.8,11.03300095,6.04E-05,11.04061031,1.00E-08,,
330.801,11.03300095,6.04E-05,11.04051304,1.00E-08,,
330.802,11.03300095,6.04E-05,11.04041672,1.00E-08,,
330.803,11.03300095,6.04E-05,11.0403223,1.00E-08,,
330.804,11.03300095,6.04E-05,11.04022884,1.00E-08,,
330.805,11.03300095,6.04E-05,11.04013634,1.00E-08,,
330.806,11.03300095,6.04E-05,11.04004478,1.00E-08,,
330.807,11.03300095,6.04E-05,11.03995514,1.00E-08,,
330.808,11.05000019,6.04E-05,11.04008389,1.00E-08,,
330.809,11.05000019,6.04E-05,11.04021072,1.00E-08,,
330.81,11.05000019,6.04E-05,11.04033566,1.00E-08,,
330.811,11.05000019,6.04E-05,11.04045963,1.00E-08,,
330.812,11.05000019,6.04E-05,11.0405817,1.00E-08,,
330.813,11.05000019,6.04E-05,11.04070187,1.00E-08,,
330.814,11.05000019,6.04E-05,11.04082108,1.00E-08,,
330.815,11.05000019,6.04E-05,11.04093838,1.00E-08,,
330.816,11.05000019,6.04E-05,11.04105377,1.00E-08,,
330.817,11.05000019,6.04E-05,11.04116821,1.00E-08,,
330.818,11.05000019,6.04E-05,11.04128075,1.00E-08,,
330.819,11.05000019,6.04E-05,11.04139233,1.00E-08,,
330.82,11.05000019,6.04E-05,11.041502,1.00E-08,,
330.821,11.05000019,6.04E-05,11.04161072,1.00E-08,,
330.822,11.05000019,6.04E-05,11.04171753,1.00E-08,,
330.823,11.05000019,6.04E-05,11.04182339,1.00E-08,,
330.824,11.05000019,6.04E-05,11.04192829,1.00E-08,,
330.825,11.05000019,6.04E-05,11.04203129,1.00E-08,,
330.826,11.05000019,6.04E-05,11.04213333,1.00E-08,,
330.827,11.05000019,6.04E-05,11.04223347,1.00E-08,,
330.828,11.05000019,6.04E-05,11.04233265,1.00E-08,,
330.829,11.05000019,6.04E-05,11.04243088,1.00E-08,,
330.83,11.05000019,6.04E-05,11.0425272,1.00E-08,,
330.831,11.05000019,6.04E-05,11.04262257,1.00E-08,,
330.832,11.05000019,6.04E-05,11.04271698,1.00E-08,,
330.833,11.05000019,6.04E-05,11.04281044,1.00E-08,,
330.834,11.05000019,6.04E-05,11.04290199,1.00E-08,,
330.835,11.05000019,6.04E-05,11.04299259,1.00E-08,,
