time,distance,kf_distance[0],kf_distance[1],kf_distance[2],kf_distance[3],kf_distance[4],kf_distance[5],
5.125,14.382000923156738,14.267399787902832,14.38514232635498,14.44118595123291,13.519000053405762,14.629371643066406,14.416329383850098,
5.126,14.382000923156738,14.274818420410156,14.38845443725586,14.43925666809082,13.525215148925781,14.632001876831055,14.419554710388184,
5.127,14.382000923156738,14.282163619995117,14.391651153564453,14.437209129333496,13.53140926361084,14.63454532623291,14.4225435256958,
5.128,14.382000923156738,14.289434432983398,14.394734382629395,14.435066223144531,13.537582397460938,14.637002944946289,14.42530632019043,
5.129,14.382000923156738,14.296632766723633,14.397706031799316,14.43285083770752,13.543732643127441,14.639376640319824,14.427848815917969,
5.13,14.382000923156738,14.30375862121582,14.400568008422852,14.430581092834473,13.549861907958984,14.641666412353516,14.430181503295898,
5.131,14.382000923156738,14.310811042785645,14.403322219848633,14.428276062011719,13.55596923828125,14.643874168395996,14.432311058044434,
5.132,14.382000923156738,14.317791938781738,14.40597152709961,14.42595100402832,13.562055587768555,14.646000862121582,14.434246063232422,
5.133,14.382000923156738,14.324701309204102,14.408517837524414,14.42362117767334,13.568120002746582,14.64804744720459,14.435993194580078,
5.134,14.382000923156738,14.331539154052734,14.410962104797363,14.421299934387207,13.574162483215332,14.650014877319336,14.437560081481934,
5.135,14.382000923156738,14.338306427001953,14.413307189941406,14.418998718261719,13.580183982849121,14.651904106140137,14.438955307006836,
5.136,14.382000923156738,14.345002174377441,14.415555000305176,14.416728019714355,13.58618450164795,14.653717041015625,14.440185546875,
5.137,14.382000923156738,14.351628303527832,14.417707443237305,14.414497375488281,13.592162132263184,14.6554536819458,14.44125747680664,
5.138,14.382000923156738,14.358184814453125,14.419766426086426,14.412315368652344,13.598119735717773,14.657115936279297,14.442177772521973,
5.139,14.382000923156738,14.36467170715332,14.421733856201172,14.410187721252441,13.604055404663086,14.658703804016113,14.442955017089844,
5.14,14.382000923156738,14.371088981628418,14.423611640930176,14.408122062683105,13.609969139099121,14.660219192504883,14.443593978881836,
5.141,14.382000923156738,14.377437591552734,14.42540168762207,14.406122207641602,13.615861892700195,14.661664009094238,14.44410228729248,
5.142,14.382000923156738,14.383718490600586,14.427105903625488,14.404192924499512,13.621733665466309,14.663037300109863,14.444485664367676,
5.143,14.382000923156738,14.389930725097656,14.428727149963379,14.402338027954102,13.627583503723145,14.66434097290039,14.444751739501953,
5.144,14.382000923156738,14.396075248718262,14.430265426635742,14.400559425354004,13.63341236114502,14.665576934814453,14.444904327392578,
5.145,14.382000923156738,14.402153015136719,14.431724548339844,14.398859024047852,13.639220237731934,14.66674518585205,14.444951057434082,
5.146,14.382000923156738,14.408163070678711,14.433104515075684,14.397237777709961,13.64500617980957,14.6678466796875,14.444897651672363,
5.147,14.382000923156738,14.414106369018555,14.434408187866211,14.395697593688965,13.650771141052246,14.668882369995117,14.444747924804688,
5.148,14.382000923156738,14.419983863830566,14.435637474060059,14.394238471984863,13.656515121459961,14.669854164123535,14.444509506225586,
5.149,13.158000946044922,14.412817001342773,14.395931243896484,14.268173217773438,13.655571937561035,14.649250030517578,14.377274513244629,
5.15,13.158000946044922,14.405653953552246,14.356847763061523,14.14887523651123,13.65462589263916,14.62877368927002,14.311840057373047,
5.151,13.158000946044922,14.398494720458984,14.318387985229492,14.036307334899902,13.653676986694336,14.608427047729492,14.248208045959473,
5.152,13.158000946044922,14.391339302062988,14.280553817749023,13.930400848388672,13.652724266052246,14.58820915222168,14.186378479003906,
5.153,13.158000946044922,14.38418960571289,14.243345260620117,13.831055641174316,13.651769638061523,14.568123817443848,14.126348495483398,
5.154,13.158000946044922,14.377044677734375,14.206762313842773,13.738147735595703,13.650812149047852,14.548169136047363,14.068110466003418,
5.155,13.158000946044922,14.369905471801758,14.170804977416992,13.651529312133789,13.64985179901123,14.528347969055176,14.011656761169434,
5.156,13.158000946044922,14.362771987915039,14.135472297668457,13.571033477783203,13.648887634277344,14.508659362792969,13.956975936889648,
5.157,13.158000946044922,14.355644226074219,14.100765228271484,13.496478080749512,13.64792251586914,14.489105224609375,13.904056549072266,
